"","KO_id","average_RP","sd_RP","average_RS","sd_RS","diff_mean","Highest","p.value","p.adjust","sign","type","origin_p.value","origin_p.adjust","Z_score","Significantly","gene","Description"
"5249","K08867",0.0733581764705882,0.0573940046163744,0.168459882352941,0.0628213656468505,0.0951017058823529,"RS",2.10202559367535e-05,5.40085107721965e-05,1,"Enriched",4.20405118735071e-05,0.000108017021544393,3.87183961569052,"Enriched","WNK, PRKWNK","WNK lysine deficient protein kinase  [EC:2.7.11.1] "
"5250","K08869",1327.05574570588,226.510297543843,1558.93409823529,154.689560094471,231.878352529412,"RS",0.000374659183073312,0.000764429175428348,1,"Enriched",0.000749318366146624,0.0015288583508567,3.1691493065547,"Enriched","ADCK, ABC1","aarF domain-containing kinase "
"5251","K08884",3729.36879211764,816.278973094431,2624.4302322353,619.326572400262,-1104.93855988235,"RP",0.000106826077966145,0.000239781129513867,-1,"Depleted",0.000213652155932289,0.000479562259027733,-3.49191977602538,"Depleted","K08884","serine/threonine protein kinase, bacterial  [EC:2.7.11.1] "
"5252","K08885",6.88989094117647,12.1809247911812,1.04693923529412,0.662843848807124,-5.84295170588235,"RP",5.14225574870125e-09,3.43387460978165e-08,-1,"Depleted",1.02845114974025e-08,6.86774921956329e-08,-5.39459706842679,"Depleted","TNK1","non-receptor tyrosine-protein kinase TNK1  [EC:2.7.10.2] "
"5253","K08892",0.232300411764706,0.150904994130023,0.0533444117647059,0.0522408107578008,-0.178956,"RP",3.47397479931877e-05,8.64365707456045e-05,-1,"Depleted",6.94794959863755e-05,0.000172873141491209,-3.75567756681882,"Depleted","FRK, PTK5","fyn-related kinase  [EC:2.7.10.2] "
"5254","K08900",48.3208205882353,12.5580583202937,44.1931691764706,13.2929131279548,-4.1276514117647,"RP",0.281445886787189,0.302095790043484,-1,"Depleted",0.562891773574378,0.604191580086967,-0.518382273562179,"None","BCS1","mitochondrial chaperone BCS1 "
"5255","K08902",0.0925359411764706,0.263976526060669,0.0523501764705882,0.0793389255860855,-0.0401857647058824,"RP",0.346835978674043,0.362680665558058,-1,"Depleted",0.693671957348086,0.725361331116116,-0.351302617952333,"None","psb27","photosystem II Psb27 protein "
"5256","K08903",0.229705117647059,0.418085515690254,0.0869245882352941,0.108017532101309,-0.142780529411765,"RP",0.183934436724466,0.206352088908178,-1,"Depleted",0.367868873448932,0.412704177816357,-0.819144145219387,"None","psb28","photosystem II 13kDa protein "
"5257","K08904",0.155791058823529,0.275322242681297,0.0321123529411765,0.0502453520523804,-0.123678705882353,"RP",0.294525780494732,0.313924433176042,-1,"Depleted",0.589051560989464,0.627848866352085,-0.484756805163621,"None","psb28-2","photosystem II Psb28-2 protein "
"5258","K08906",26.5443501764706,8.15901247625019,37.4629961176471,16.2212145681614,10.9186459411765,"RS",0.0130609229349757,0.0190149349621654,1,"Enriched",0.0261218458699514,0.0380298699243308,2.07453264781271,"Enriched","petJ","cytochrome c6 "
"5259","K08913",0.0515737058823529,0.0451469534434007,0.00503370588235294,0.0125376115935448,-0.04654,"RP",0.00028122701488833,0.000587536571101075,-1,"Depleted",0.00056245402977666,0.00117507314220215,-3.24486258322208,"Depleted","LHCB2","light-harvesting complex II chlorophyll a/b binding protein 2 "
"5260","K08915",0.02244,0.0361956761350717,0.00403452941176471,0.0115924173391362,-0.0184054705882353,"RP",0.03367091302174,0.044680143065891,-1,"Depleted",0.0673418260434799,0.089360286131782,-1.6987818951432,"None","LHCB4","light-harvesting complex II chlorophyll a/b binding protein 4 "
"5261","K08921",0.0182482941176471,0.0675571815073763,0.002346,0.00665959946243015,-0.0159022941176471,"RP",0.463223500493256,0.468909613749689,-1,"Depleted",0.926447000986511,0.937819227499378,-0.0780110948210668,"None","pcbD","chlorophyll a/b binding light-harvesting protein PcbD "
"5262","K08926",1.57766635294118,1.28829913285803,2.42555652941176,2.154152889816,0.847890176470588,"RS",0.158856706546069,0.182782372593145,1,"Enriched",0.317713413092138,0.365564745186291,0.904812468199775,"None","pufA","light-harvesting complex 1 alpha chain "
"5263","K08927",1.63090570588235,0.794813211999741,2.00334605882353,0.675047312824578,0.372440352941176,"RS",0.045844063614126,0.0590460554037309,1,"Enriched",0.0916881272282519,0.118092110807462,1.56283201917236,"None","pufB","light-harvesting complex 1 beta chain "
"5264","K08928",2.78814770588235,1.5865043548518,1.55035382352941,1.02423940176517,-1.23779388235294,"RP",0.00239607863232384,0.00415449117701311,-1,"Depleted",0.00479215726464768,0.00830898235402621,-2.63924942197293,"Depleted","pufL","photosynthetic reaction center L subunit "
"5265","K08929",3.20204882352941,1.32695332980206,1.818444,0.875503224202373,-1.38360482352941,"RP",0.00146656319762466,0.00266205652033785,-1,"Depleted",0.00293312639524932,0.00532411304067569,-2.78674028388261,"Depleted","pufM","photosynthetic reaction center M subunit "
"5266","K08930",0.129016352941176,0.298959877304619,0.147824,0.238330806090767,0.0188076470588235,"RS",0.305218690449096,0.323916530013849,1,"Enriched",0.610437380898191,0.647833060027697,0.45677460591757,"None","pucA","light-harvesting protein B-800-850 alpha chain "
"5267","K08939",0,0,0.0765238235294118,0.172494476718907,0.0765238235294118,"RS",0.0400766003049312,0.05224929806945,1,"Enriched",0.0801532006098623,0.1044985961389,1.6234249434571,"None","pucB","light-harvesting protein B-800-850 beta chain "
"5268","K08942",0.0787102352941177,0.0940738864307794,0.112138235294118,0.125653926747998,0.033428,"RS",0.270162608313588,0.291074523856429,1,"Enriched",0.540325216627175,0.582149047712858,0.550248346042348,"None","pscC","photosystem P840 reaction center cytochrome c551 "
"5269","K08952",19.1296115294118,4.6106616671627,13.9384285294118,3.88755200136397,-5.191183,"RP",0.00076068018022338,0.00145883870179826,-1,"Depleted",0.00152136036044676,0.00291767740359653,-2.97628062825693,"Depleted","csmI","chlorosome envelope protein I "
"5270","K08953",0.00502941176470588,0.00951147706759328,0.00647882352941176,0.0101777987197336,0.00144941176470588,"RS",0.326690985659585,0.34415604754059,1,"Enriched",0.653381971319169,0.688312095081179,0.401146733703059,"None","csmJ","chlorosome envelope protein J "
"5271","K08954",0.0164285882352941,0.0294537263751525,0.0222016470588235,0.0313532407753592,0.00577305882352941,"RS",0.259376208565043,0.281392102281773,1,"Enriched",0.518752417130086,0.562784204563546,0.578710982075199,"None","csmX","chlorosome envelope protein X "
"5272","K08955",52.3524283529412,43.7067206539948,23.0393512941176,8.41274749400124,-29.3130770588235,"RP",4.86714506614574e-06,1.40629773449471e-05,-1,"Depleted",9.73429013229147e-06,2.81259546898942e-05,-4.18813230149126,"Depleted","YME1","ATP-dependent metalloprotease  [EC:3.4.24.-] "
"5273","K08956",1.10555452941176,0.69711562419131,0.768756235294118,0.310786922734759,-0.336798294117647,"RP",0.0243427522232093,0.0332297887491428,-1,"Depleted",0.0486855044464186,0.0664595774982857,-1.83531130146874,"None","AFG3","AFG3 family protein  [EC:3.4.24.-] "
"5274","K08961",60.2361722352941,16.2571631894388,63.3132437058824,12.4802663298485,3.07707147058824,"RS",0.206679811215107,0.228820682945277,1,"Enriched",0.413359622430215,0.457641365890555,0.742736270518045,"None","K08961","chondroitin-sulfate-ABC endolyase/exolyase  [EC:4.2.2.20 4.2.2.21] "
"5275","K08963",1423.86749641177,279.695053980949,1186.58684594118,207.933337701388,-237.280650470589,"RP",0.000663067310473658,0.00128784165479962,-1,"Depleted",0.00132613462094732,0.00257568330959924,-3.01430546640157,"Depleted","mtnA","methylthioribose-1-phosphate isomerase  [EC:5.3.1.23] "
"5276","K08964",613.588683058824,202.101833458894,412.067253470588,154.890380352231,-201.521429588235,"RP",0.00129115913995121,0.00236578238396174,-1,"Depleted",0.00258231827990243,0.00473156476792348,-2.82476267385651,"Depleted","mtnB","methylthioribulose-1-phosphate dehydratase  [EC:4.2.1.109] "
"5277","K08965",275.322300764706,180.249576502911,126.625218588235,108.573652870142,-148.697082176471,"RP",0.00339842597779843,0.00571626833929772,-1,"Depleted",0.00679685195559686,0.0114325366785954,-2.52919230829748,"Depleted","mtnW","2,3-diketo-5-methylthiopentyl-1-phosphate enolase  [EC:5.3.2.5] "
"5278","K08966",499.181905058823,334.023519959945,206.704783882353,194.174562065228,-292.477121176471,"RP",0.00380528382376355,0.00633862994439861,-1,"Depleted",0.0076105676475271,0.0126772598887972,-2.49270927496214,"Depleted","mtnX","2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase  [EC:3.1.3.87] "
"5279","K08967",1132.53765117647,215.833567585406,624.915014941176,184.431401625556,-507.622636235294,"RP",1.59838449522131e-07,6.63834057346137e-07,-1,"Depleted",3.19676899044261e-07,1.32766811469227e-06,-4.83556675054265,"Depleted","mtnD, mtnZ, ADI1","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase  [EC:1.13.11.53 1.13.11.54] "
"5280","K08968",1024.17577611765,99.041832090872,909.644442352941,115.081556043964,-114.531333764706,"RP",0.000994996919403138,0.00186281494473857,-1,"Depleted",0.00198999383880628,0.00372562988947715,-2.90050407921158,"Depleted","msrC","L-methionine (R)-S-oxide reductase  [EC:1.8.4.14] "
"5281","K08969",226.507785,135.496302389457,129.117788294118,107.006708477749,-97.3899967058824,"RP",0.0187947617829027,0.0263494331469665,-1,"Depleted",0.0375895235658054,0.052698866293933,-1.9373803543638,"None","mtnE, mtnV","L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase  [EC:2.6.1.117] "
"5282","K08970",1609.70368394118,253.214218894571,733.622053705883,148.272177214117,-876.081630235295,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","rcnA","nickel/cobalt transporter (NicO) family protein "
"5283","K08971",0.0554713529411765,0.0846167635629468,0.0422268235294118,0.0685278312596744,-0.0132445294117647,"RP",0.361486158872144,0.376811572802746,-1,"Depleted",0.722972317744287,0.753623145605492,-0.313865564037992,"None","K08971","putative membrane protein "
"5284","K08972",2284.52760194117,242.985361102262,2037.53457352941,360.850040493013,-246.993028411761,"RP",0.0171957906420047,0.0243630641715388,-1,"Depleted",0.0343915812840094,0.0487261283430776,-1.9709803073562,"Depleted","K08972","putative membrane protein "
"5285","K08973",1185.691772,155.696232552191,850.168545411765,241.459790753211,-335.523226588235,"RP",3.88068900501988e-06,1.14378202253217e-05,-1,"Depleted",7.76137801003976e-06,2.28756404506435e-05,-4.23479882478502,"Depleted","hemJ","protoporphyrinogen IX oxidase  [EC:1.3.99.-] "
"5286","K08974",126.904789058824,32.2779995882744,40.7441863529412,11.7305255422454,-86.1606027058824,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","K08974","putative membrane protein "
"5287","K08975",13.1830662352941,4.62814523531361,64.4376375294118,18.0072519900452,51.2545712941176,"RS",4.28521312391771e-10,5.37997560083099e-09,1,"Enriched",8.57042624783542e-10,1.0759951201662e-08,5.71829296656914,"Enriched","K08975","putative membrane protein "
"5288","K08976",350.097351176471,117.08493609944,320.671792529412,75.8405460012422,-29.4255586470588,"RP",0.247923146176736,0.270086380742662,-1,"Depleted",0.495846292353472,0.540172761485324,-0.612551763131966,"None","K08976","putative membrane protein "
"5289","K08977",93.3519421176471,64.8446673236813,59.0334868235294,44.066428947095,-34.3184552941176,"RP",0.0425412891640304,0.0551698752191864,-1,"Depleted",0.0850825783280609,0.110339750438373,-1.59666791877485,"None","cruF","bisanhydrobacterioruberin hydratase  [EC:4.2.1.161] "
"5290","K08978",197.028258823529,40.926968951873,141.126272058824,35.3979068032202,-55.9019867647059,"RP",9.02534447307052e-05,0.000205260950993142,-1,"Depleted",0.00018050688946141,0.000410521901986283,-3.53322566206462,"Depleted","TC.BAT1","bacterial/archaeal transporter family protein "
"5291","K08979",9.36159335294118,2.44770668844502,18.6740038823529,5.05743511486358,9.31241052941177,"RS",8.14190493544365e-09,5.06084333622827e-08,1,"Enriched",1.62838098708873e-08,1.01216866724565e-07,5.32452556536992,"Enriched","K08979","putative membrane protein "
"5292","K08980",0.534563529411765,0.748782809637591,0.350856352941176,0.440991139632354,-0.183707176470588,"RP",0.226786852239364,0.249225419949063,-1,"Depleted",0.453573704478727,0.498450839898127,-0.67692925743702,"None","K08980","putative membrane protein "
"5293","K08981",1592.88829182353,359.143091411084,759.876695823529,271.923206815685,-833.011596,"RP",4.15665673020018e-08,2.03605154725835e-07,-1,"Depleted",8.31331346040036e-08,4.07210309451669e-07,-5.06555587532911,"Depleted","K08981","putative membrane protein "
"5294","K08982",439.211849588235,169.494426456596,274.958486529412,124.785449397054,-164.253363058824,"RP",0.00212512546354115,0.00372275725025977,-1,"Depleted",0.00425025092708229,0.00744551450051954,-2.67623173362749,"Depleted","K08982","putative membrane protein "
"5295","K08983",168.346610882353,28.2864966840059,96.6396317647059,16.568962852211,-71.7069791176471,"RP",8.57042624783542e-10,8.46496571156181e-09,-1,"Depleted",1.71408524956708e-09,1.69299314231236e-08,-5.6407619258295,"Depleted","K08983","putative membrane protein "
"5296","K08984",1675.79660341176,451.056823781301,733.634314705882,219.958973279334,-942.162288705882,"RP",2.9996491867424e-09,2.21162132323199e-08,-1,"Depleted",5.99929837348479e-09,4.42324264646399e-08,-5.47306240324085,"Depleted","yjdF","putative membrane protein "
"5297","K08985",47.7083618235294,58.8643257291742,17.6017341764706,5.95171416487905,-30.1066276470588,"RP",5.19367830618827e-07,1.87277289028172e-06,-1,"Depleted",1.03873566123765e-06,3.74554578056344e-06,-4.6250242494596,"Depleted","K08985","putative lipoprotein "
"5298","K08986",812.127682529412,332.112302365084,285.675870882353,204.817100483983,-526.451811647059,"RP",4.86714506614574e-06,1.40629773449471e-05,-1,"Depleted",9.73429013229147e-06,2.81259546898942e-05,-4.18813230149126,"Depleted","ycgQ","putative membrane protein "
"5299","K08987",1249.07203329412,173.477358528139,687.746675941176,132.10572993465,-561.325357352941,"RP",8.57042624783542e-10,8.46496571156181e-09,-1,"Depleted",1.71408524956708e-09,1.69299314231236e-08,-5.6407619258295,"Depleted","K08987","putative membrane protein "
"5300","K08988",419.294135294118,58.4494246712206,280.095400529412,61.1754777259226,-139.198734764706,"RP",1.59838449522131e-07,6.63834057346137e-07,-1,"Depleted",3.19676899044261e-07,1.32766811469227e-06,-4.83556675054265,"Depleted","K08988","putative membrane protein "
"5301","K08989",594.267746058824,346.457112755859,272.124943529412,205.448152868583,-322.142802529412,"RP",0.00129115913995121,0.00236578238396174,-1,"Depleted",0.00258231827990243,0.00473156476792348,-2.82476267385651,"Depleted","K08989","putative membrane protein "
"5302","K08990",192.754242470588,103.320729770974,45.2202838823529,22.5898462196948,-147.533958588235,"RP",1.71408524956708e-09,1.42426407210405e-08,-1,"Depleted",3.42817049913417e-09,2.8485281442081e-08,-5.55050055033285,"Depleted","ycjF","putative membrane protein "
"5303","K08992",459.298263176471,89.349489674072,401.826659352941,90.4052856288625,-57.4716038235295,"RP",0.0143350007868937,0.0206673942610705,-1,"Depleted",0.0286700015737874,0.0413347885221411,-2.04015602063679,"Depleted","lapA","lipopolysaccharide assembly protein A "
"5304","K08993",58.2758241176471,120.581527499454,10.6256106470588,17.5830625654573,-47.6502134705882,"RP",0.0109457060658437,0.0162779522026629,-1,"Depleted",0.0218914121316875,0.0325559044053257,-2.1375177399339,"Depleted","yhhL","putative membrane protein "
"5305","K08994",422.10649117647,113.417426855028,186.528231176471,85.2807776767976,-235.57826,"RP",1.59838449522131e-07,6.63834057346137e-07,-1,"Depleted",3.19676899044261e-07,1.32766811469227e-06,-4.83556675054265,"Depleted","yneE, BEST","ion channel-forming bestrophin family protein "
"5306","K08995",1951.42117770588,313.486862440079,1119.21162111765,164.637998043538,-832.209556588235,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","K08995","putative membrane protein "
"5307","K08996",75.4049162941177,27.7744410763358,107.998027352941,27.6365044986663,32.5931110588235,"RS",0.00188143567769544,0.00333664539099324,1,"Enriched",0.00376287135539089,0.00667329078198649,2.71272278013367,"Enriched","yagU","putative membrane protein "
"5308","K08997",2393.04508929412,265.065427188408,1552.40351405882,255.134215245837,-840.641575235295,"RP",1.71408524956708e-09,1.42426407210405e-08,-1,"Depleted",3.42817049913417e-09,2.8485281442081e-08,-5.55050055033285,"Depleted","SELENOO, selO","protein adenylyltransferase  [EC:2.7.7.108] "
"5309","K08998",2430.09602182353,384.386925701172,2643.2000212353,238.310760635297,213.103999411765,"RS",0.0118831505342834,0.0174948804637774,1,"Enriched",0.0237663010685667,0.0349897609275549,2.10847687569551,"Enriched","K08998","uncharacterized protein "
"5310","K08999",1515.80106247059,391.531961475651,2649.53355258824,342.342125805762,1133.73249011765,"RS",2.9996491867424e-09,2.21162132323199e-08,1,"Enriched",5.99929837348479e-09,4.42324264646399e-08,5.47306240324085,"Enriched","K08999","uncharacterized protein "
"5311","K09000",6.01084182352941,5.48960396504278,1.50786564705882,1.71113782476883,-4.50297617647059,"RP",0.00212512546354115,0.00372275725025977,-1,"Depleted",0.00425025092708229,0.00744551450051954,-2.67623173362749,"Depleted","cmr4","CRISPR-associated protein Cmr4 "
"5312","K09001",1282.02546858824,205.34457378894,601.446197176471,119.345167576352,-680.579271411765,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","anmK","anhydro-N-acetylmuramic acid kinase  [EC:2.7.1.170] "
"5313","K09002",0.403307,0.240962360855643,0.578640117647059,0.307562282616644,0.175333117647059,"RS",0.0610922973114119,0.0764050337207229,1,"Enriched",0.122184594622824,0.152810067441446,1.42967587506105,"None","csm3","CRISPR-associated protein Csm3 "
