,YL.RP.1488,YL.RP.342,YL.RP.348,YL.RP.977,YL.RP.995,YL.RP.9,YL.RP.Si051,YL.RP.Si062,YL.RP.Si079,YL.RP.Si080,YL.RP.Si081,YL.RP.Si083,YL.RP.Si090,YL.RP.Si214,YL.RP.Si248,YL.RP.Si249,YL.RP.Si268,YL.RS.1488,YL.RS.342,YL.RS.348,YL.RS.977,YL.RS.995,YL.RS.9,YL.RS.Si051,YL.RS.Si062,YL.RS.Si079,YL.RS.Si080,YL.RS.Si081,YL.RS.Si083,YL.RS.Si090,YL.RS.Si214,YL.RS.Si248,YL.RS.Si249,YL.RS.Si268
MAG_458,1051.539822,756.582592,550.21183,565.56918,504.055346,446.455482,223.411941,493.603644,508.632598,729.862178,703.788082,651.01114,822.520034,724.177549,776.023011,791.676613,621.216939,377.009262,333.25772,224.854049,202.570664,570.168628,205.490533,196.103565,238.493355,191.157711,210.143524,197.428825,220.727013,188.068876,251.093798,399.48265,248.32958,268.568386
MAG_459,1258.16548,769.752645,577.228727,734.189564,685.471115,492.984602,389.974802,572.489982,890.141076,936.131663,1049.958874,836.492236,871.326129,461.973614,973.037418,1144.432133,1269.779305,512.300186,314.901258,355.726126,391.114019,740.187273,428.732888,524.449032,797.883363,494.224961,670.233048,490.543915,436.451562,476.082461,315.538617,388.501313,318.298236,690.284333
MAG_460,3099.051536,1088.401027,1670.127783,725.802826,848.951811,698.748732,809.557593,1583.216171,3010.210191,1000.09742,3335.952366,3501.700418,1146.889312,1237.700125,1453.459095,848.105704,4838.034414,1181.418563,309.321259,546.239753,305.456087,177.192398,229.78594,524.584774,1344.135388,530.89118,574.615277,1504.355818,306.733466,603.741212,458.245769,481.404811,558.541064,2044.309737
MAG_461,739.759119,469.489707,538.597191,327.781281,1171.30755,1042.398515,74.130598,178.565781,253.446121,218.48346,268.68151,376.337726,552.445985,175.662116,511.51294,711.595799,187.014666,3251.411501,1885.451841,1013.72425,1476.238753,5155.240211,2490.419055,2027.608414,2908.412639,3386.956714,1824.139134,846.32101,1807.88966,1724.755125,930.520513,2033.329259,2070.279641,1581.368571
MAG_462,1403.619993,1075.692183,831.694169,600.864689,438.405593,376.07366,185.375966,369.997928,548.849643,391.019217,1086.699789,1290.466044,481.809398,268.160411,1076.322041,317.136056,2078.743625,428.264322,340.82717,273.365299,207.993426,148.738203,172.32419,220.513385,342.309795,257.302886,336.44239,339.30704,203.235661,317.939681,173.965051,306.134827,303.106281,992.39833
MAG_463,145.176599,138.951734,159.975404,82.902748,169.268894,321.388104,22.442071,45.598464,59.571801,71.988124,92.694109,114.562016,137.921939,60.12942,168.450924,170.474243,61.303911,504.202494,393.034539,345.350695,388.50975,403.503048,346.196157,321.085757,394.011166,450.277923,406.568745,296.097137,486.527025,353.932186,265.698383,425.437406,456.714175,331.46972
MAG_464,257.269921,190.148249,372.417624,240.71614,212.611006,316.01343,109.538943,113.126058,163.951915,206.387739,216.415329,222.521364,286.425197,159.241079,381.243889,278.646124,260.338229,614.090493,475.50398,628.829947,885.963612,302.666654,470.034313,984.014352,501.692494,726.65424,672.954142,854.541206,571.486616,670.654949,593.886756,942.507854,939.460758,1153.560419
MAG_465,21.329692,14.061519,49.0166,19.716024,15.357407,32.838008,17.781967,11.924749,9.625717,19.147527,27.628449,19.900348,31.878363,18.125863,35.206381,33.355485,23.31982,79.540175,50.958457,133.679644,85.825573,63.59061,54.717722,170.867514,108.151203,104.414842,111.414351,109.706938,71.834224,109.771335,87.984424,101.60928,65.574273,103.326746
MAG_466,125.166318,236.168162,456.638929,159.998491,176.679133,251.391161,85.230468,117.94095,129.359273,196.930082,146.846762,241.996745,282.405425,96.82207,286.491824,237.517002,148.002837,433.840569,902.326474,926.571504,668.180727,302.45439,498.125306,1075.880502,942.300848,856.40967,1029.079339,426.2389,827.46314,1251.212227,467.619426,902.626169,961.774227,586.743878
MAG_467,1047.653784,531.992059,860.192229,583.267488,683.462667,802.294236,208.950095,360.872302,473.810278,491.658214,699.33325,829.482408,970.085193,509.223058,990.596964,1303.59373,541.285954,2270.601864,1914.461981,2634.2885,2132.353598,3912.544626,1745.217592,1995.785052,2927.749007,2444.044339,1779.107546,1743.470627,3137.482788,2880.568416,2160.462733,2288.689617,2539.320478,1397.935119
MAG_468,1321.066254,645.14061,437.688875,217.964055,1045.389445,2032.971612,76.461621,172.622405,317.995209,210.525254,280.931916,457.958119,549.297826,295.88207,672.213308,631.413092,160.919453,4378.236622,2239.462308,704.48079,1094.553195,1984.96856,2497.80948,1395.706768,1851.766671,2028.85163,1659.853269,845.976946,1541.251216,1266.82061,1128.45172,2546.670926,4357.937647,890.613778
MAG_469,84.852816,85.660048,96.169934,78.151215,148.924687,162.739384,39.506102,55.383692,79.416824,85.018769,155.021479,114.566401,196.735336,67.474713,214.975136,122.548926,103.554941,161.785612,135.79901,129.43984,144.41749,107.289562,142.494671,216.162924,158.928802,171.647438,154.712201,186.155167,178.066487,125.122227,170.703956,241.683609,211.265883,201.033152
MAG_470,450.850027,481.872604,679.684787,449.332394,382.367217,719.816754,112.461417,136.717351,214.73692,208.256311,276.786173,350.913423,533.240692,160.553256,595.466552,635.677631,220.773309,972.43197,1614.349047,1721.903958,2102.312977,1174.890759,1133.359895,1187.51363,758.176671,1628.379962,812.55771,1356.151571,1583.402989,1202.044934,767.348671,1645.748901,1284.342748,1069.845567
MAG_471,30.223948,32.325799,60.827441,30.825886,24.340131,44.356745,15.66121,27.826415,27.666851,36.886778,42.048292,44.021512,49.593684,19.867131,71.404246,63.479746,35.438603,55.841773,55.30168,77.93955,56.624426,56.571801,44.1598,84.259316,77.012491,69.983526,105.006154,66.296485,65.184639,84.434863,54.19612,82.108124,72.094211,122.59534
MAG_472,290.493055,254.021232,428.207162,248.87106,425.806485,336.957776,103.028354,136.05219,185.954487,247.882432,263.572828,298.608161,441.640432,289.088996,513.367519,305.96721,304.036805,844.966845,541.364581,671.284314,811.322427,254.094866,479.712533,860.569792,538.292288,830.611731,549.606462,967.388369,843.305483,675.439071,930.844434,1348.738043,1352.166879,1073.243478
MAG_473,253.185635,176.890124,307.683955,124.161561,336.569172,539.371056,33.808789,74.911588,127.9951,145.457302,170.909606,187.765821,268.567042,114.87199,396.028619,443.088308,151.366371,1050.773543,807.001232,597.399988,473.180975,1561.610504,1195.145963,765.487266,1147.160132,1699.066615,1130.419204,543.494301,930.189839,928.00856,610.504342,1638.364432,1345.464747,966.886392
MAG_474,84.16329,109.880559,129.472265,88.164062,142.273532,49.165433,42.071809,66.172527,50.959261,79.769544,70.085383,93.082572,68.383419,60.862748,147.086801,112.39694,73.827557,242.202043,113.263278,115.413725,93.369602,348.147148,36.200237,263.297378,84.927259,151.494183,47.701727,198.954753,155.183339,66.594132,96.3762,184.314864,153.170426,135.924635
MAG_475,417.906122,312.824943,234.909742,382.717483,474.325441,409.22224,109.038609,232.651821,271.334379,217.471564,380.835317,390.964073,564.532288,259.855699,425.734019,380.525741,265.792561,630.738039,371.245038,164.982252,278.08894,508.147198,418.700162,227.320394,408.270022,269.774826,284.018763,255.626805,348.687828,250.569,343.451578,393.838075,383.968602,345.898762
MAG_476,196.548874,106.138783,127.971715,133.369891,247.718373,250.9715,50.973978,52.750404,78.373866,90.929765,96.86354,164.707509,138.413763,86.542908,115.758134,79.008684,85.862489,975.047788,506.223358,345.676186,795.786194,601.765494,514.225822,623.698628,501.986803,688.767979,642.462823,653.254028,768.284813,575.314016,424.596226,463.912415,558.367754,496.280593
MAG_477,2058.743934,2977.518582,1696.809598,770.012067,1812.15502,1516.828775,510.619137,470.811846,715.495385,1181.719817,2435.617681,1680.009338,1337.940724,395.459271,915.69959,603.383148,2389.424284,1474.904477,1165.592847,952.935034,629.554991,223.04841,807.718382,786.034828,850.372485,795.220216,1026.215556,1165.927653,955.345835,841.923804,1419.582711,818.693261,1069.512801,1328.243485
MAG_478,72.422152,62.225781,177.965949,56.058334,50.835684,59.652761,41.273003,64.244549,53.572397,107.82805,103.822499,83.697095,119.528559,70.223189,111.606243,106.467747,102.128512,345.442524,453.978945,1003.991314,466.235517,269.331454,301.594266,631.07945,481.577098,567.347754,644.791875,974.952464,382.668268,1047.816643,500.532293,456.222319,388.890404,406.722282
MAG_479,213.574076,108.85384,284.273982,179.90399,153.578208,270.023674,96.062768,142.042896,198.481071,238.525446,363.29057,244.940005,280.088356,129.635973,436.140037,419.849248,316.514422,496.094605,516.423728,594.832305,550.733866,928.129407,453.142536,649.089811,661.212369,634.25373,716.807527,662.442684,702.712134,1586.77815,465.918441,837.477609,1367.677453,593.911206
MAG_480,134.521793,145.176046,287.884232,125.074076,153.638201,242.090813,53.95866,91.778727,100.480998,160.928722,163.65892,162.376266,244.52605,116.232366,314.80968,246.828544,154.196275,406.669394,366.518812,658.540792,405.403257,286.255976,331.164657,459.031601,513.151759,527.418506,621.732728,464.678289,491.789156,704.214154,534.129437,728.491622,557.195878,771.01479
MAG_481,520.709343,129.578765,322.902875,301.143914,102.02817,164.909035,328.878117,318.528942,532.76853,409.791499,796.96191,420.17604,337.698134,278.335083,1106.32809,936.868454,753.720483,266.643727,114.493257,273.870339,220.783543,339.952594,110.131649,275.142687,401.305533,300.405168,239.669112,365.328012,220.151836,301.374381,215.041459,410.945345,274.149519,417.786217
MAG_482,125.836942,79.027453,252.23632,97.318318,89.437119,168.244979,51.224184,47.624762,60.102001,72.403693,129.495847,98.640964,152.488908,74.425209,167.472667,165.027023,102.805109,506.426605,332.221632,749.705005,522.371205,527.311069,334.348467,694.479504,572.026797,786.176475,483.084343,802.167808,601.105491,597.697383,439.586573,654.151731,572.435671,576.865447
MAG_483,395.675196,358.896741,499.386338,203.125173,314.685857,330.234343,117.359543,168.241122,309.065409,251.293698,363.294162,303.302385,346.982655,197.21925,459.777731,377.685617,282.311021,602.638357,603.31354,649.853849,535.153412,283.648457,409.918548,567.116167,531.873575,551.214696,558.266626,575.958089,537.728913,669.65536,542.051594,711.956363,734.139452,588.501945
MAG_484,59.304953,99.285509,99.468633,65.30312,113.115579,165.138801,85.825915,81.351302,72.505891,119.497102,85.493474,93.768238,95.728218,89.74974,100.19132,64.508337,79.639774,80.06988,93.046811,67.542117,66.395792,147.438366,130.324913,108.742161,81.405146,79.121033,99.156122,107.050065,97.52066,72.251817,107.426341,113.958329,123.33962,87.828798
MAG_485,907.112373,753.936959,618.935799,649.496228,869.377801,803.43697,207.227749,601.172398,460.865933,671.419305,711.0692,680.276842,876.606639,476.108445,945.283491,822.918553,530.285131,683.704641,551.591864,453.046127,491.019394,516.720326,518.243682,434.94596,529.713045,464.208048,485.940145,476.692315,530.646282,448.136462,528.444499,748.168066,645.72563,513.465719
MAG_486,142.114568,139.820031,156.083902,107.198975,140.880538,125.392126,42.253563,86.133309,98.556811,97.398771,123.624089,119.514053,146.678919,87.325689,169.575366,139.447915,112.196807,242.174202,223.50474,214.278453,209.343696,112.888106,163.58197,198.248502,184.370808,204.442663,187.791378,198.455934,224.118804,204.387811,182.846626,239.908801,236.368421,225.328663
MAG_487,487.426166,261.179117,451.609333,204.411365,433.860281,556.669801,62.987813,138.038283,177.066399,187.311355,238.693177,293.062927,383.106216,178.516506,543.157404,455.822173,161.47585,2151.105341,1029.499689,980.149445,988.212927,1151.980742,946.339661,1170.413844,1613.451354,1732.516867,1273.280207,903.82237,1204.909168,1187.078213,897.08212,1612.40148,1850.320738,942.642658
MAG_488,146.660448,126.924204,235.820525,145.899616,173.526404,195.162464,59.188938,106.466747,91.73379,112.436699,145.885585,125.824314,223.843517,122.898956,261.423459,249.088643,122.804431,573.769531,455.536738,692.888396,680.944375,569.696805,521.570218,585.766792,662.525013,745.709861,664.725846,676.522581,523.083119,1202.154047,903.589373,698.96864,897.052969,648.394248
MAG_489,643.835853,345.207517,288.864605,157.527326,455.05513,921.15611,41.486697,99.616931,157.472428,153.80385,169.013851,265.619753,277.876692,178.243517,407.000849,307.731362,132.405819,1702.747921,1346.418327,580.134631,547.438713,1313.293695,1249.093933,491.482548,828.847796,878.059776,631.999623,653.806945,1388.622254,547.918332,478.266098,1312.075784,1492.520621,531.300485
MAG_490,24.591333,25.766726,63.315762,30.056552,18.357649,41.393856,23.948962,22.706256,23.190887,38.13848,33.817997,36.123121,50.795889,33.928588,70.169653,53.664076,52.595542,64.4066,72.62216,103.775653,94.256724,80.827787,62.846689,176.163795,101.329614,105.537278,97.240252,128.144587,88.118021,111.719377,113.449277,166.720764,148.145067,193.304948
MAG_491,424.868797,326.510502,234.082965,176.154571,127.968943,106.252832,51.153451,90.970533,92.7017,144.777182,309.947604,114.255525,145.300778,128.642673,107.287246,125.575389,217.598935,172.764761,242.136579,171.00845,96.041102,191.249319,102.690588,64.169934,115.39072,59.792514,150.487836,109.206219,72.637689,71.057894,95.134705,58.043016,56.441749,95.484929
MAG_492,119.845973,112.435848,122.225005,98.206338,121.394021,91.785324,46.330962,82.657603,105.645022,95.544065,140.563978,120.207226,152.820435,87.80314,145.078757,164.462057,95.346948,132.85651,136.813592,191.274209,122.86528,127.59138,90.543015,115.341678,145.258019,149.704589,154.542559,142.040659,151.469244,147.764901,153.403579,191.87781,164.429656,134.862485
MAG_493,106.561583,91.809784,147.595762,96.68432,244.292152,192.723673,35.566549,82.363826,75.781413,117.924206,86.163435,132.620748,155.104704,70.965312,183.944432,239.041423,109.392062,853.341313,396.590852,382.321777,572.741709,2764.741937,311.078123,509.663589,871.913258,831.573473,553.123413,384.996232,1041.844711,599.597819,485.284626,603.611258,731.199826,640.2743
MAG_494,318.488464,277.003733,299.787964,239.76582,355.937852,448.364849,81.91137,181.360327,186.238877,211.262751,177.756545,275.255071,290.303785,125.686444,369.639444,528.15089,242.869951,655.473426,848.572832,640.861137,615.719894,1984.557945,910.597587,807.578737,1101.3492,758.856293,835.081912,420.612402,1025.897682,834.441012,384.86807,694.074578,681.954375,606.585588
MAG_495,60.999611,15.825522,7.90545,4.185993,34.721122,38.411339,2.509504,4.60783,7.843248,8.078564,11.60383,20.887726,15.19992,7.617917,14.525235,24.733423,6.874519,155.639532,50.018337,34.424471,20.831562,230.141915,86.956076,32.771051,21.235612,59.650206,62.018076,69.873363,158.073454,39.26573,22.34732,40.424144,57.545726,29.22907
MAG_496,1387.222226,1665.425152,1013.707472,687.096947,224.534513,247.651739,136.170138,193.100491,256.07668,421.584097,1301.585166,739.710785,285.121277,341.834352,362.391492,159.973329,817.050898,575.470244,491.382331,282.63756,274.885405,147.724708,153.254659,326.469487,274.533702,224.451381,399.550393,487.057589,278.441419,394.276011,399.682416,261.68337,233.357649,526.216392
MAG_497,7.055889,3.25295,8.143,3.427761,18.957294,5.749762,1.56289,2.043943,2.168165,3.32382,3.604103,3.901706,6.685477,3.224058,5.356357,5.330903,2.866305,18.096295,10.909849,18.916376,19.1987,18.652737,11.319434,17.860161,15.595399,21.706242,10.078222,20.234074,21.706969,14.486501,11.606086,18.180147,17.964479,14.584125
MAG_498,917.174916,1031.626679,1341.521932,701.983552,1229.229337,1822.806679,222.462016,357.585259,458.061427,565.971132,701.003859,867.840993,1424.377457,609.293311,1496.154964,1457.681788,569.092141,2859.380695,3633.912022,4399.59511,2949.001552,1331.269299,2938.289901,2570.746832,3364.656157,3679.896468,3595.016473,2921.428741,4119.268681,4257.268112,3068.288415,3804.794252,3923.2546,3384.430512
MAG_499,161.793534,115.48126,241.344845,118.594473,97.145801,113.747791,57.738627,88.531995,90.336625,131.774484,150.186305,118.352597,172.372249,99.668582,213.765861,191.370621,130.918774,316.186681,270.785466,574.641034,426.311804,233.226424,190.445584,625.758806,551.95749,488.364905,392.197958,428.515619,328.745183,494.520769,397.560293,479.077506,298.592892,437.013269
MAG_500,106.976708,81.142153,118.875899,82.541267,95.914303,110.018071,32.867845,53.822343,48.641186,77.263978,73.231958,82.344004,99.817443,55.800804,101.192842,125.846991,63.257888,232.1114,248.913717,231.367366,255.242197,403.469327,213.66963,223.909719,184.227604,225.207624,164.09677,206.208853,223.579442,232.71653,155.413307,203.08241,249.072313,175.153379
MAG_501,21.47351,20.943249,36.944751,16.668246,18.701623,23.760317,7.808304,10.046139,12.818106,13.493438,18.300525,15.772304,26.627804,15.330755,35.486158,28.801177,18.834455,59.53028,45.801147,70.515309,58.188481,42.230424,31.195462,58.780508,39.009332,48.228252,39.203584,48.29038,44.126301,58.65104,47.970198,55.178543,56.085164,58.712245
MAG_502,10.828887,6.137638,5.197853,4.050005,11.196737,8.92825,1.315531,3.331957,4.493805,4.686275,5.568799,7.460715,6.316792,4.113529,5.978046,7.364915,4.153831,21.773974,11.639177,6.094439,5.542079,43.151469,18.315622,6.149142,9.801029,10.97067,17.03377,15.685529,20.395328,8.781741,8.623556,8.546614,10.807788,8.647357
MAG_503,21.817162,16.140645,66.327175,27.389481,16.030341,21.288169,15.713977,11.666188,14.444877,23.400655,21.808077,21.461611,33.685401,13.838525,39.441633,36.137443,18.483671,44.531908,42.826953,204.082913,74.033256,59.418907,29.975449,103.134405,53.502444,79.256036,84.483742,88.616282,64.426308,95.889801,51.623322,75.711976,54.746872,64.938466
MAG_504,103.273278,68.471482,253.94115,122.374323,94.76941,85.548268,190.960045,165.175517,129.81832,233.905934,208.035339,164.306319,148.25502,130.819661,269.238199,294.945854,287.013593,310.129594,124.381985,402.079654,460.653262,254.928376,122.636733,726.651838,372.919035,516.572447,527.220908,1131.226028,318.509194,743.677192,762.961421,485.378395,488.791058,637.910766
MAG_505,879.011861,533.538232,1026.396906,389.425467,405.35688,321.08925,368.266893,566.961561,549.073526,726.893306,1435.927983,839.898479,762.184208,339.489243,1455.122787,1203.371098,900.865149,447.085157,266.24333,389.103654,230.906294,155.355048,212.70643,389.448526,518.665279,293.784515,569.666568,581.048786,338.400985,438.248128,416.145216,528.824518,449.846436,684.539358
MAG_506,1.009951,1.073043,1.856564,3.563485,0.819061,0.580538,0.266419,0.493404,0.761808,1.237951,0.746455,0.702319,0.949324,0.917567,0.760134,1.014837,1.087788,0.696359,5.266694,1.950166,1.196895,4.367006,0.59288,0.955945,0.981706,1.263437,1.032205,2.17916,1.020698,1.916249,1.751073,1.693115,2.025193,2.186398
MAG_507,95.265559,84.370208,178.75079,80.586903,88.737879,155.147802,37.88097,48.082257,58.189606,72.579656,101.128582,94.730151,133.590213,66.196003,151.169079,138.823616,88.494659,344.952615,258.018779,478.170955,345.736447,132.412153,239.395252,440.184445,379.758841,431.71869,391.982689,332.586343,360.394034,459.608125,339.120308,414.66853,392.634606,362.593958
MAG_508,77.47169,65.234325,199.125284,91.400645,56.124721,133.644641,39.513032,40.57483,40.804426,70.14834,75.353078,75.60318,90.880045,55.722092,124.214457,136.180085,64.140908,248.541071,328.002954,504.608133,386.248469,472.177717,258.871538,362.056306,326.851213,392.280401,372.510685,343.74811,346.037368,549.926727,232.017716,378.841454,370.811196,266.286779
MAG_509,354.515049,467.59286,1603.349027,382.577258,224.861433,696.742559,222.598692,253.970957,285.646649,450.647744,518.214902,477.483699,663.077488,252.034602,901.106243,973.832181,500.672102,1416.671258,1897.218145,5440.81012,2213.004213,1043.462969,1206.964305,2505.414907,2210.54999,2397.115798,2719.737204,1646.964101,1884.252971,3497.836952,1368.933714,2812.257214,2143.716224,2118.757146
MAG_510,143.034089,118.195804,146.727288,103.582831,110.787485,130.605706,43.043257,82.141572,77.965262,101.254359,114.962943,128.964991,134.601956,87.865488,157.456477,153.694957,112.889411,274.422817,247.450258,293.80475,222.700035,340.266552,183.308736,255.63848,339.667474,258.864703,223.746201,222.752848,280.004152,375.891822,238.229033,271.951337,364.490003,236.882494
MAG_511,725.310804,525.3087,483.140324,614.863944,671.779365,369.649466,234.485316,482.341096,458.19597,666.695477,622.456812,504.220995,745.276603,507.975388,552.69917,498.699517,577.680817,534.820226,395.982555,404.229314,436.797369,680.291212,300.980152,429.920884,398.604639,416.431249,409.075543,412.142653,440.89533,437.882627,384.179739,482.776405,657.350837,473.909156
MAG_512,124.021419,80.656275,126.25895,100.103437,104.115593,100.792567,39.335637,54.943381,63.848848,78.758099,59.444027,77.413163,69.696299,85.047322,130.830397,123.824887,94.007381,389.033009,283.291343,298.263067,479.020675,570.852898,292.573853,384.519159,382.438344,455.566231,235.475268,420.056864,466.777302,327.675735,376.45987,461.192796,312.457495,341.791279
MAG_513,121.850067,84.849981,239.580248,82.889494,60.657172,77.509158,78.848238,72.130847,76.567706,121.634774,199.965911,148.205582,121.234149,110.812912,167.161786,127.242989,166.904712,218.639224,152.107665,653.031748,300.562256,197.243403,124.943735,414.679498,351.67146,362.343708,523.368806,654.424233,243.425341,595.479682,476.882149,487.749613,296.525237,452.212469
MAG_514,656.408914,392.316096,877.022637,553.582615,486.368524,604.076338,264.383416,350.639414,390.798147,526.972004,448.023804,559.846491,602.944343,440.472499,663.87999,525.049832,551.997394,964.131766,872.122711,1054.773715,1128.954722,877.231243,813.611521,991.546368,772.648292,1107.999163,731.439647,1061.994103,1220.894236,825.252439,951.322549,1331.387917,1436.755268,1063.788902
MAG_515,73.173317,30.320246,152.439297,54.269944,23.708787,76.811564,39.204538,24.304604,25.143863,52.342692,60.905319,48.601128,70.572601,108.211034,102.026807,67.075613,66.818614,174.911363,86.557959,263.08235,195.762873,69.111121,100.716419,367.34014,164.285835,180.89514,206.021433,266.715713,100.094384,170.560103,387.718369,269.254452,177.123185,322.239676
MAG_516,75.638658,73.343941,347.538586,93.72274,35.964071,128.424383,39.014271,57.75701,45.160104,133.346389,114.489593,82.519937,162.085335,84.66302,214.888001,187.526735,116.21441,267.194156,386.903101,1133.362553,455.504318,251.404792,296.106961,499.270847,406.679069,473.808012,886.684395,435.268227,338.681019,1085.702595,434.473536,596.596541,402.713949,489.807827
MAG_517,90.54268,75.947487,222.842285,71.239518,81.811623,119.367639,38.627683,41.046778,48.356405,78.197689,95.417576,78.299539,124.169103,79.760928,133.172524,111.238624,73.703889,228.964927,189.792081,580.817583,268.147523,145.25088,162.372367,331.86316,182.698761,247.172006,363.925824,311.302612,237.780064,346.901277,381.099201,339.814166,285.799211,281.434053
MAG_518,214.349271,256.047089,408.917428,171.989955,183.706509,328.165143,81.564137,148.772605,157.935518,190.673755,219.998781,235.685784,287.035516,130.281635,390.790477,338.190665,178.057441,424.689009,503.504264,559.310063,461.605016,298.718333,352.300094,511.783244,537.726985,451.622637,484.209001,352.318833,466.32016,473.179846,344.244779,554.702404,514.925057,488.350156
MAG_519,37.489499,29.740706,35.645098,24.361893,14.467186,13.051288,15.909265,23.001353,26.039065,31.032964,55.390593,33.236016,30.1644,26.738235,35.24161,31.824305,45.561271,16.407289,10.895084,18.059701,11.435402,21.004345,9.239543,16.632615,25.742682,18.57712,26.157939,25.460353,11.50992,22.851548,16.628781,14.65114,15.403316,21.512853
MAG_520,66.228613,66.616926,167.02124,85.563979,53.027199,99.022915,33.039533,60.372057,41.287756,61.195727,78.7748,70.257019,119.818905,56.068498,120.02265,125.646993,73.835281,193.285555,293.160078,706.655374,484.757578,187.901405,180.698033,350.351316,334.464441,448.015799,309.027046,537.257335,311.093526,617.006378,194.040715,376.341403,299.454511,245.626326
MAG_521,3966.655544,2243.180411,3082.048918,4008.929478,2463.015352,3818.462505,2254.505705,2478.668575,2298.338405,3215.953115,2251.681702,3210.037705,2622.269241,3029.524628,3005.478571,3274.084141,2643.662857,6866.70805,4197.639611,4475.883825,6493.598538,9933.950815,4181.692921,6227.741696,3983.554655,4993.433158,3639.928437,5029.516073,5271.172995,3610.629788,5031.029498,5313.497235,4804.035674,4196.129944
MAG_522,1470.6417,1517.820749,2242.375263,1217.888918,2130.104546,1809.492285,882.614172,1198.032844,1112.482812,1365.485486,1415.201155,1644.486263,2267.438871,1141.225251,2876.484011,2345.077594,1471.987112,4168.224717,5517.096016,7385.883549,5730.862204,5156.953929,4047.768121,5891.394195,6162.606462,6346.488816,6267.852925,4610.388358,6145.134455,6348.831119,4672.447637,6742.825543,5643.076533,7477.283963
MAG_523,2391.423163,2705.973005,3051.49788,2328.53873,2262.937448,2759.133057,2587.979411,2423.907149,2119.621017,2281.620378,2094.977301,2553.602029,2566.44066,1721.891777,3031.937166,3080.25795,1970.301312,4633.735719,6108.39569,6577.201817,6300.314086,10404.38924,4675.985116,5645.960872,4464.858422,6332.108576,4206.751306,5070.652126,6396.603791,5753.030297,3405.755429,6298.150629,5844.126661,4413.536487
MAG_524,1026.244123,610.509441,2576.773561,1020.809716,376.440608,1395.485894,640.575399,904.007398,599.376796,1269.662778,1459.303644,1232.741209,1598.160236,722.421282,2405.692467,2376.716152,2069.892423,5161.89962,2653.930857,7698.071519,4531.009963,3015.834326,3249.436213,9774.170144,9761.423349,9480.728147,8268.149486,10807.07779,6368.438712,9568.204522,3608.111246,6948.323934,3511.898577,7970.379237
MAG_525,1229.381318,1512.507986,909.583039,1410.861899,1761.733973,1794.962047,243.68932,879.300232,1033.135485,1393.644641,1003.965444,1133.652138,3620.137302,825.248327,2535.180748,1993.258522,944.470137,1002.353498,750.967658,494.593739,648.899876,3030.176118,697.0407,542.196149,625.476157,787.711822,572.36363,623.602854,770.502697,465.393187,478.16931,1421.010784,814.825515,502.93294
MAG_526,11.399276,8.574035,15.942825,7.195916,9.550617,10.097165,3.517808,5.053877,4.873296,8.567968,10.655082,9.113463,13.06681,5.197846,11.670726,11.946522,7.175619,40.607467,26.990935,37.297376,36.290921,38.338948,22.824859,36.898876,30.141553,42.819161,37.646993,57.246536,32.937312,52.406427,38.552624,34.815698,36.911416,34.355689
MAG_527,94.905918,24.78349,26.176897,92.880753,90.372772,23.692357,18.769796,49.419622,39.845513,21.326176,38.714283,26.681654,25.584477,55.437126,27.517266,33.558565,29.933702,25.398183,26.110745,12.580574,25.063065,58.411433,19.445212,11.074062,19.767562,19.178199,15.285642,22.244219,14.880397,21.651252,31.138661,22.145686,18.013329,16.046389
MAG_528,64.117822,62.04745,97.135457,52.625456,85.408804,98.3255,31.336292,32.631095,46.609742,61.836784,70.091992,64.903744,88.965882,56.86294,107.311945,68.264653,83.764599,142.950656,105.601388,135.911293,141.657737,55.299756,102.934945,191.90958,114.990145,151.211453,123.981801,177.005786,140.137997,132.784071,158.663922,200.569179,224.495111,212.121739
MAG_529,77.071083,109.38255,202.376391,75.797693,108.881406,144.130543,32.038705,76.386415,68.824711,113.116282,87.442661,119.375305,99.402606,53.057278,157.275236,138.103128,81.447814,320.022806,522.531612,442.696899,352.965325,515.007976,406.917686,469.438489,594.890988,434.263571,680.13719,286.30727,471.291358,633.603791,361.201713,388.827139,512.425387,485.801176
MAG_530,2.003143,0.820494,3.38657,1.4653,0.501865,2.621482,1.193956,2.021437,1.429429,1.955551,3.027632,2.180378,5.354153,1.363149,4.572861,5.726988,4.407435,7.945079,3.393842,8.44129,9.525762,4.022906,2.938245,16.625481,16.328045,12.678917,11.402647,14.239448,8.358236,29.590341,5.592573,9.489296,5.292716,12.978658
MAG_531,109.036405,76.339074,435.70884,116.451402,42.162442,143.712391,64.611955,54.553675,52.663286,100.620141,188.531275,102.41226,274.965441,95.113132,236.230783,243.640912,128.820239,612.757472,179.983636,809.984676,623.672062,64.479109,151.826883,792.781955,811.359884,742.869796,795.616979,870.340412,423.092381,872.323794,843.222041,668.922628,413.993758,811.114635
MAG_532,13.670179,14.049113,63.363473,10.592967,10.336695,17.93994,17.33616,17.913102,14.164105,31.098695,52.772721,25.586517,39.623625,19.848904,39.804565,37.102507,28.677363,94.286008,62.734889,167.607703,72.316698,51.669543,48.901011,222.61027,255.379006,202.776488,207.267803,270.528207,116.4041,188.06459,205.811279,142.795121,72.858541,196.053827
